name,director,producer,Importer,Distributor,date,year,month,country,screen,audience,genre,limit,actor1,actor2,actor3,star
그래비티,알폰소쿠아론,,"주식회사해리슨앤컴퍼니,워너브러더스코리아(주)","주식회사해리슨앤컴퍼니,워너브러더스코리아(주)",2013-10-17,2013,10,미국,636,3227452,SF,12세이상관람가,산드라블록,조지클루니,,8.27
미니언즈,"피에르꼬팽,카일발다",,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2015-07-29,2015,7,미국,792,2625572,애니메이션,전체관람가,산드라블록,존햄,피에르꼬팽,7.93
오션스8,게리로스,,워너브러더스코리아(주),워너브러더스코리아(주),2018-06-13,2018,6,미국,837,1335193,액션,12세이상관람가,산드라블록,케이트블란쳇,앤해서웨이,7.73
보루토-나루토더무비,야마시타히로유키,,애니박스엔터테인먼트,와이드릴리즈(주),2015-12-10,2015,12,일본,219,64159,애니메이션,12세이상관람가,산페이유우코,키쿠치코코로,다케우치준코,9.24
언피니시드,존매든,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2011-10-06,2011,10,미국,159,62383,드라마,15세이상관람가,샘워싱턴,시아란힌즈,헬렌미렌,7.12
맨온렛지,애스게르레스,,(유)조이앤컨텐츠그룹,롯데쇼핑㈜롯데엔터테인먼트,2012-02-22,2012,2,미국,408,591841,범죄,15세이상관람가,샘워싱턴,엘리자베스뱅크스,제이미벨,7.27
타이탄,루이스리테리어,워너브러더스픽쳐스,워너브러더스코리아(주),워너브러더스코리아(주),2010-04-01,2010,4,미국,694,2685508,액션,12세이상관람가,샘워싱턴,리암니슨,랄프파인즈,6.31
타이탄의분노,조나단리브스만,,워너브러더스코리아(주),워너브러더스코리아(주),2012-03-29,2012,3,미국,535,893027,액션,12세이상관람가,샘워싱턴,리암니슨,랄프파인즈,6.84
스텝업3D,존추,오프스프링,(주)나이너스엔터테인먼트,(주)화앤담이엔티,2010-08-05,2010,8,미국,253,682712,드라마,12세이상관람가,샤니빈슨,릭말람브리,애덤G.세바니,9.14
다크플레이스,질스파겟-브레너,,(주)누리픽쳐스,"(주)스톰픽쳐스코리아,주식회사우리네트웍스",2015-07-15,2015,7,미국,268,66075,드라마,청소년관람불가,샤를리즈테론,니콜라스홀트,클로이모레츠,7.65
스노우화이트앤더헌츠맨,루퍼트샌더스,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2012-05-30,2012,5,미국,447,636631,액션,12세이상관람가,샤를리즈테론,크리스틴스튜어트,크리스헴스워스,7.43
아토믹블론드,데이빗레이치,,(주)메인타이틀픽쳐스,씨네그루(주)키다리이엔티,2017-08-30,2017,8,미국,471,155368,액션,청소년관람불가,샤를리즈테론,제임스맥어보이,소피아부텔라,7.88
월스트리트:머니네버슬립스,올리버스톤,에드워드알프레스만필름코포레이션,이십세기폭스코리아(주),이십세기폭스코리아(주),2010-10-21,2010,10,미국,286,245343,드라마,12세이상관람가,샤이아라보프,마이클더글라스,캐리멀리건,6.18
트랜스포머3,마이클베이,,씨제이이앤엠(주),씨제이이앤엠(주),2011-06-29,2011,6,미국,1409,7784807,액션,12세이상관람가,샤이아라보프,로지헌팅턴휘틀리,조쉬더하멜,7.07
로우리스:나쁜영웅들,존힐코트,,"(주)부메랑모션픽쳐스,(주)드림웨스트픽쳐스",씨너스엔터테인먼트(주),2012-10-18,2012,10,미국,275,63108,액션,청소년관람불가,샤이아라보프,톰하디,게리올드만,7.86
하드코어헨리,일리야나이슐러,,㈜코리아스크린,"㈜코리아스크린,와이드릴리즈(주)",2016-05-19,2016,5,미국,239,46373,액션,청소년관람불가,샬토코플리,헤일리베넷,팀로스,7.19
노브레싱,조용선,"(주)영화사수작,(주)팝콘에프앤엠,(주)더샘컴퍼니",,(주)나이너스엔터테인먼트,2013-10-30,2013,10,한국,584,451669,드라마,15세이상관람가,서인국,이종석,유리,7.58
번개맨과신비의섬,김지열,"힘컨텐츠(주),한국교육방송공사EBS",,"힘컨텐츠(주),(주)디스테이션",2018-04-05,2018,4,한국,191,599230,가족,전체관람가,서홍석,홍민아,유수호,9.42
타워,김지훈,"씨제이이앤엠(주),(주)더타워픽쳐스",,씨제이이앤엠(주),2012-12-25,2012,12,한국,617,5181014,드라마,12세이상관람가,설경구,손예진,김상경,8
소원,이준익,필름모멘텀,,롯데쇼핑㈜롯데엔터테인먼트,2013-10-02,2013,10,한국,641,2663170,드라마,12세이상관람가,설경구,엄지원,이레,9.32
나의독재자,이해준,반짝반짝영화사(주),,롯데쇼핑㈜롯데엔터테인먼트,2014-10-30,2014,10,한국,654,385934,드라마,15세이상관람가,설경구,박해일,,7.43
용서는없다,김형준,"㈜더드림앤드픽쳐스,(주)시네마서비스",,(주)시네마서비스,2010-01-07,2010,1,한국,334,1144238,범죄,청소년관람불가,설경구,류승범,한혜진,7.62
감시자들,"조의석,김병서",영화사집,,(주)넥스트엔터테인먼트월드(NEW),2013-07-03,2013,7,한국,949,5496547,범죄,15세이상관람가,설경구,정우성,한효주,7.77
불한당:나쁜놈들의세상,변성현,"씨제이이앤엠(주),(주)바른손",,씨제이이앤엠(주),2017-05-17,2017,5,한국,860,951797,범죄,청소년관람불가,설경구,임시완,,6.11
살인자의기억법,원신연,"(주)쇼박스,(주)더블유픽처스,(주)그린피쉬,영화사이창",,(주)쇼박스,2017-09-06,2017,9,한국,1064,2656694,범죄,15세이상관람가,설경구,김남길,설현,7.71
해결사,권혁재,(주)외유내강,,"(주)넥스트엔터테인먼트월드(NEW),(주)에스비에스콘텐츠허브",2010-09-09,2010,9,한국,524,1873327,액션,15세이상관람가,설경구,이정진,오달수,5.2
스파이,이승준,"(주)제이케이필름,씨제이이앤엠(주)",,씨제이이앤엠(주),2013-09-05,2013,9,한국,785,3423920,액션,15세이상관람가,설경구,문소리,다니엘헤니,8.78
서부전선,천성일,(주)하리마오픽쳐스,,롯데쇼핑㈜롯데엔터테인먼트,2015-09-24,2015,9,한국,509,609063,전쟁,12세이상관람가,설경구,여진구,,6.37
비밀,"박은경,이동하","영화사도로시(주),(주)에스에이치기획",,CGV아트하우스,2015-10-15,2015,10,한국,305,50196,미스터리,15세이상관람가,성동일,손호준,김유정,4.84
미스터고,김용화,"(주)덱스터필름,(주)광대무변,(주)컨텐츠아이",,(주)쇼박스,2013-07-17,2013,7,한국,840,1328890,코미디,12세이상관람가,성동일,서교,,7.76
베스트키드,해럴드즈워트,콜럼비아픽쳐스필름프로덕션,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-06-10,2010,6,미국,259,292529,가족,12세이상관람가,성룡,제이든스미스,,8.04
대병소장,장성,,(주)동아수출공사,(주)싸이더스,2010-03-11,2010,3,홍콩,158,98435,액션,12세이상관람가,성룡,왕리홍,,6.97
차이니즈조디악,성룡,,(유)조이앤컨텐츠그룹,롯데쇼핑㈜롯데엔터테인먼트,2013-02-27,2013,2,중국,300,315305,액션,12세이상관람가,성룡,권상우,,7.82
폴리스스토리2014,딩성,,(주)드림웨스트픽쳐스,유니버설픽쳐스인터내셔널코리아(유),2014-01-29,2014,1,중국,251,153591,액션,15세이상관람가,성룡,유엽,경첨,8.01
스킵트레이스:합동수사,레니할린,,(주)미디어로그,(주)영화사빅,2016-08-31,2016,8,홍콩,244,22350,액션,15세이상관람가,성룡,판빙빙,조니녹스빌,6.54
더포리너,마틴캠벨,,"(주)더블앤조이픽쳐스,케이티하이텔(주)","(주)더블앤조이픽쳐스,TCO(주)더콘텐츠온",2018-02-07,2018,2,영국,156,40882,액션,15세이상관람가,성룡,피어스브로스넌,,7.67
무서운이야기2,"김성호,김휘,정범식,민규동","(주)수필름,데이지엔터테인먼트",,롯데쇼핑㈜롯데엔터테인먼트,2013-06-05,2013,6,한국,337,492465,미스터리,15세이상관람가,성준,이수혁,백진희,6.61
어바웃리키,조나단드미,,유니버설픽쳐스인터내셔널코리아(유),유니버설픽쳐스인터내셔널코리아(유),2015-09-03,2015,9,미국,123,15867,드라마,15세이상관람가,세바스찬스탠,메릴스트립,케빈클라인,7.92
그린호넷,미셸공드리,,한국소니픽쳐스릴리징브에나비스타영화㈜,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-01-27,2011,1,미국,316,195933,드라마,15세이상관람가,세스로건,주걸륜,크리스토프왈츠,6.67
기생수파트2,야마자키타카시,,판씨네마(주),판씨네마(주),2015-05-07,2015,5,일본,260,62071,SF,청소년관람불가,소메타니쇼타,후카츠에리,하시모토아이,7.51
기생수파트1,야마자키타카시,,판씨네마(주),판씨네마(주),2015-02-26,2015,2,일본,247,186184,스릴러,청소년관람불가,소메타니쇼타,후카츠에리,하시모토아이,7.7
터닝메카드W:반다인의비밀특별판,홍헌표,㈜희원엔터테인먼트,,"(주)제이앤씨미디어그룹,(주)아컴스튜디오",2018-02-08,2018,2,한국,168,21947,애니메이션,전체관람가,소연,윤미나,이현진,6.41
속닥속닥,최상훈,(주)파이브데이,,(주)그노스,2018-07-13,2018,7,한국,314,217430,공포(호러),15세이상관람가,소주연,김민규,,5.16
오직그대만,송일곤,"(주)51k,(주)에이치비엔터테인먼트",,(주)쇼박스,2011-10-20,2011,10,한국,435,1027622,멜로/로맨스,15세이상관람가,소지섭,한효주,,9.12
지금만나러갑니다,이장훈,"(주)무비락,(주)도서관옆스튜디오,(주)푸른나무픽쳐스",,롯데쇼핑㈜롯데엔터테인먼트,2018-03-14,2018,3,한국,1163,2602316,멜로/로맨스,12세이상관람가,소지섭,손예진,,8.73
회사원,임상윤,"영화사심미안(주),(주)쇼박스,(주)51k",,(주)쇼박스,2012-10-11,2012,10,한국,549,1110523,액션,청소년관람불가,소지섭,이미연,,6.42
호텔아르테미스,드류피어스,,판씨네마(주),판씨네마(주),2018-07-18,2018,7,미국,466,77662,액션,15세이상관람가,소피아부텔라,데이브바티스타,스털링K.브라운,6.87
백투더비기닝,딘이스라엘리트,,롯데쇼핑㈜롯데엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,2015-02-26,2015,2,미국,423,266389,SF,15세이상관람가,소피아블랙디엘리아,버지니아가드너,조니웨스턴,7.99
슈퍼레이서엔지,허선,(주)크레이지버드스튜디오,,(주)에이원엔터테인먼트,2015-09-10,2015,9,한국,126,10612,애니메이션,전체관람가,손무성,최대한,김재정,7.87
오싹한연애,황인호,상상필름(주),,씨제이이앤엠(주),2011-12-01,2011,12,한국,469,3001530,공포(호러),12세이상관람가,손예진,이민기,,8.54
덕혜옹주,허진호,"(주)하이브미디어코프,(주)영화사호필름,(주)디씨지플러스",,롯데쇼핑㈜롯데엔터테인먼트,2016-08-03,2016,8,한국,964,5593551,사극,12세이상관람가,손예진,박해일,,8.37
공범,국동석,선샤인필름(주),,씨제이이앤엠(주),2013-10-24,2013,10,한국,611,1766285,스릴러,15세이상관람가,손예진,김갑수,,7.17
비밀은없다,이경미,"(주)영화사거미,필름트레인",,씨제이이앤엠(주),2016-06-23,2016,6,한국,502,250650,스릴러,청소년관람불가,손예진,김주혁,,6.51
나쁜놈은죽는다,손호,"(주)케이알씨지,(유)조이앤시네마",,"TCO(주)더콘텐츠온,(유)조이앤시네마",2016-02-04,2016,2,중국,138,14767,코미디,15세이상관람가,손예진,진백림,신현준,3.21
보통사람,김봉한,"(주)트리니티엔터테인먼트,(주)영화사장춘",,오퍼스픽쳐스,2017-03-23,2017,3,한국,621,383336,드라마,15세이상관람가,손현주,장혁,,7.97
숨바꼭질,허정,(주)드림캡쳐,,(주)넥스트엔터테인먼트월드(NEW),2013-08-14,2013,8,한국,779,5602543,스릴러,15세이상관람가,손현주,문정희,전미선,6.81
악의연대기,백운학,(주)비에이엔터테인먼트,,씨제이이앤엠(주),2015-05-14,2015,5,한국,776,2192243,스릴러,15세이상관람가,손현주,마동석,최다니엘,7.63
더폰,김봉주,(주)미스터로맨스,,(주)넥스트엔터테인먼트월드(NEW),2015-10-22,2015,10,한국,794,1593694,스릴러,15세이상관람가,손현주,엄지원,배성우,6.84
의형제,장훈,"(주)쇼박스,(주)다세포클럽,루비콘픽쳐스㈜",,(주)쇼박스,2010-02-04,2010,2,한국,572,5507106,드라마,15세이상관람가,송강호,강동원,,8.87
변호인,양우석,위더스필름(주),,(주)넥스트엔터테인먼트월드(NEW),2013-12-18,2013,12,한국,923,11372451,드라마,15세이상관람가,송강호,김영애,오달수,8.98
택시운전사,장훈,더램프(주),,(주)쇼박스,2017-08-02,2017,8,한국,1906,12099971,드라마,15세이상관람가,송강호,토마스크레취만,유해진,9.06
하울링,유하,오퍼스픽쳐스,,씨제이이앤엠(주),2012-02-16,2012,2,한국,550,1612554,범죄,15세이상관람가,송강호,이나영,,6.79
관상,한재림,"(주)주피터필름,(주)쇼박스",,(주)쇼박스,2013-09-11,2013,9,한국,1190,9134586,사극,15세이상관람가,송강호,이정재,백윤식,7.97
사도,이준익,(주)타이거픽쳐스,,(주)쇼박스,2015-09-16,2015,9,한국,1210,6246849,사극,12세이상관람가,송강호,유아인,문근영,8.23
푸른소금,이현승,(주)미디어앤시네마스튜디오블루,,씨제이이앤엠(주),2011-08-31,2011,8,한국,476,771699,액션,15세이상관람가,송강호,신세경,,7.08
밀정,김지운,"(주)다크서클픽쳐스,워너브러더스코리아(주),(주)영화사하얼빈",,워너브러더스코리아(주),2016-09-07,2016,9,한국,1444,7487545,액션,15세이상관람가,송강호,공유,,8.42
아부의왕,정승구,(주)황금주전자,,롯데쇼핑㈜롯데엔터테인먼트,2012-06-21,2012,6,한국,428,497880,코미디,15세이상관람가,송새벽,성동일,이병준,5.66
인간중독,김대우,(주)아이언팩키지,,(주)넥스트엔터테인먼트월드(NEW),2014-05-14,2014,5,한국,682,1441964,멜로/로맨스,청소년관람불가,송승헌,임지연,조여정,6.69
웨딩드레스,권형진,"(주)로드픽쳐스,(주)인벤트스톤",,(주)싸이더스,2010-01-14,2010,1,한국,183,146148,드라마,전체관람가,송윤아,김향기,,9.11
타투,이서,"(주)다세포클럽,(주)코리아스토리",,와이드릴리즈(주),2015-12-10,2015,12,한국,133,12103,스릴러,청소년관람불가,송일국,윤주희,권현상,5.6
극장판위베어베어스:곰브라더스,매니에르난데스,,터너코리아유한회사,(주)팝엔터테인먼트,2017-08-24,2017,8,미국,307,32021,애니메이션,전체관람가,송준석,김명준,이주창,7.55
늑대소년,조성희,(주)영화사비단길,,씨제이이앤엠(주),2012-10-31,2012,10,한국,706,6654837,멜로/로맨스,15세이상관람가,송중기,박보영,,8.64
늑대소년-확장판,조성희,(주)영화사비단길,,씨제이이앤엠(주),2012-12-06,2012,12,한국,278,414083,멜로/로맨스,15세이상관람가,송중기,박보영,,8.64
자칼이온다,배형준,(주)노마드필름,,롯데쇼핑㈜롯데엔터테인먼트,2012-11-15,2012,11,한국,300,210278,코미디,15세이상관람가,송지효,김재중,오달수,6.31
오늘,이정향,(주)포시즌스카이컴퍼니,,롯데쇼핑㈜롯데엔터테인먼트,2011-10-27,2011,10,한국,207,131896,드라마,15세이상관람가,송혜교,남지현,송창의,8.01
그레이브인카운터,더비셔우스브라더스,,주식회사루믹스미디어,(주)팝엔터테인먼트,2012-08-01,2012,8,캐나다,63,39266,공포(호러),15세이상관람가,숀로저슨,주안리딩거,,5.98
