순위,영화명,개봉일,좌석수,좌석점유율,관객수,좌석판매율,매출액,누적매출액,누적관객수
81,감금의 시간 2 무삭제,2018-01-17,"2,890",0.00 ,120,4.10%,"701,000","701,000",120
81,내 아내의 언니 2,2018-01-11,"3,174",0.00 ,120,3.70%,"714,000","714,000",120
81,매니저,2018-04-10,"2,866",0.00 ,120,4.10%,"699,000","699,000",120
81,미투 숨겨진 진실,2018-06-29,"2,816",0.00 ,120,4.20%,"703,000","703,000",120
81,빌리 진 킹: 세기의 대결,2017-11-16,"1,233",0.00 ,120,9.70%,"960,000","159,850,000","20,138"
81,장모학개론,2018-05-22,"2,958",0.00 ,120,4.00%,"702,000","702,000",120
81,그날의 기억,2018-04-26,108,0.00 ,108,100.00%,"972,000","972,000",108
81,룸싸롱 맛있는 서비스,2018-08-09,"3,112",0.00 ,91,2.90%,"515,000","515,000",91
81,정사 : 자매의 유혹,2018-08-16,"3,112",0.00 ,73,2.30%,"473,000","473,000",73
81,여교사 : 제자와의 사랑,2018-08-02,"3,098",0.00 ,72,2.30%,"471,000","471,000",72
81,스와핑 : 친구의 아내 2,2018-07-19,"3,169",0.00 ,69,2.10%,"470,000","470,000",69
81,신혼부부의 성생활,2018-07-12,"3,198",0.00 ,69,2.10%,"470,000","470,000",69
81,엄마의 유혹,2018-07-31,"3,098",0.00 ,69,2.20%,"465,000","465,000",69
81,엄마친구 5,2018-08-24,"3,112",0.00 ,69,2.20%,"465,000","465,000",69
81,연애 : 엄마친구,2018-07-10,"3,259",0.00 ,69,2.10%,"470,000","470,000",69
81,정사 : 처제의 사랑,2018-07-26,"3,112",0.00 ,69,2.20%,"465,000","465,000",69
81,극장판 천원돌파 그렌라간 : 나암편,2018-08-09,103,0.00 ,60,58.20%,"300,000","640,000",128
81,극장판 천원돌파 그렌라간 : 홍련편,2018-08-03,191,0.00 ,60,31.40%,"300,000","735,000",153
81,마이애미 드라이버,2018-03-02,140,0.00 ,60,42.80%,"300,000","300,000",60
81,벌지대전투 지옥의 사수작전,2018-07-23,103,0.00 ,60,58.20%,"300,000","300,000",60
81,세번째 밤,2018-02-22,147,0.00 ,60,40.80%,"300,000","300,000",60
81,스크램블,2018-03-14,202,0.00 ,60,29.70%,"300,000","300,000",60
81,위자 엑소시즘,2018-03-01,140,0.00 ,60,42.80%,"300,000","300,000",60
81,위험한 채팅,2018-02-28,140,0.00 ,60,42.80%,"300,000","300,000",60
81,지상최대전투:갈리폴리,2018-04-10,202,0.00 ,60,29.70%,"300,000","300,000",60
81,팜스윙스 스와핑클럽,2018-01-25,103,0.00 ,60,58.20%,"300,000","300,000",60
81,네베스타: 유령신부,2018-06-28,202,0.00 ,54,26.70%,"270,000","270,000",54
81,블러디,2018-04-26,140,0.00 ,54,38.50%,"270,000","270,000",54
81,블루라인,2018-03-22,191,0.00 ,54,28.20%,"270,000","270,000",54
81,여동생,2018-08-09,140,0.00 ,54,38.50%,"270,000","270,000",54
81,완벽한 망상,2018-02-02,202,0.00 ,54,26.70%,"270,000","270,000",54
81,저주의 시작,2018-06-07,160,0.00 ,54,33.70%,"270,000","270,000",54
81,뮤지컬 홀리데이 인,2017-12-20,392,0.00 ,52,13.20%,"560,000","7,256,900",946
81,도그 파운드,2018-07-06,59,0.00 ,30,50.80%,"60,000","60,000",30
81,산의 톰씨,2018-02-09,198,0.00 ,11,5.50%,"33,000","33,000",11
81,두처제2-무삭제,2018-01-19,108,0.00 ,10,9.20%,"50,000","50,000",10
81,비밀애,2018-02-01,"1,155",0.00 ,10,0.80%,"25,000","25,000",10
81,엄마의 일탈 - 아들의 친구를 사랑하다,2018-01-10,108,0.00 ,10,9.20%,"50,000","50,000",10
81,음란한 처제,2018-01-10,137,0.00 ,10,7.20%,"50,000","50,000",10
81,장모의 유혹 - 아내가 집에 없던 날,2018-01-10,108,0.00 ,10,9.20%,"50,000","50,000",10
81,섹스의 목적 - 감독판,2017-12-14,927,0.00 ,9,0.90%,"27,000","888,000",172
81,정사2: 친구 새엄마-무삭제판,2018-01-10,564,0.00 ,5,0.80%,"11,000","11,000",5
81,완벽한 섹스의 맛-감독판,2018-01-10,505,0.00 ,4,0.70%,"9,000","9,000",4
81,저스티스 리그,2017-11-15,316,0.00 ,3,0.90%,"15,000","14,629,692,795","1,786,386"
81,정사 : 바람난 유부녀들 무삭제판,2018-01-15,402,0.00 ,3,0.70%,"6,000","6,000",3
81,거유 새댁의 불륜,2018-07-11,144,0.00 ,2,1.30%,"12,000","12,000",2
81,그녀의 정사,2018-04-24,154,0.00 ,2,1.20%,"7,000","7,000",2
81,로보트캅: 기계들의 반란,2018-06-19,202,0.00 ,2,0.90%,"2,000","2,000",2
81,아메리칸 사이코 2018,2018-07-07,257,0.00 ,2,0.70%,"2,000","2,000",2
81,어린장모,2018-05-17,190,0.00 ,2,1.00%,"10,000","10,000",2
81,언더 워터 샤크,2018-04-02,253,0.00 ,2,0.70%,"2,000","2,000",2
81,연변 아가씨의 맛섹사 - 감독판,2018-01-17,165,0.00 ,2,1.20%,"3,000","3,000",2
81,옆집누나들-무삭제,2018-08-10,190,0.00 ,2,1.00%,"10,000","10,000",2
81,윈터스 워: 스노우 퀸,2018-06-19,202,0.00 ,2,0.90%,"2,000","2,000",2
81,컨저링 하우스,2018-07-07,257,0.00 ,2,0.70%,"2,000","2,000",2
81,파라노말 2018,2018-06-26,202,0.00 ,2,0.90%,"2,000","2,000",2
81,프레데터 2018,2018-06-19,202,0.00 ,2,0.90%,"2,000","2,000",2
81,13일의 금요일: 더 파이널,2018-03-09,59,0.00 ,1,1.60%,"2,000","2,000",1
81,19금 특별한 정사,2018-04-24,143,0.00 ,1,0.60%,"1,000","1,000",1
81,1박2일 소개팅,2018-05-01,59,0.00 ,1,1.60%,"2,000","2,000",1
81,2025 지구전쟁: 얼리전스 오브 파워,2018-06-14,150,0.00 ,1,0.60%,"6,000","6,000",1
81,AV 아이돌 일본제일전 도전기,2018-05-16,95,0.00 ,1,1.00%,"5,000","5,000",1
81,D컵 여형사-가슴으로 느껴져요,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,E-19 바이러스,2018-04-09,198,0.00 ,1,0.50%,"1,000","1,000",1
81,S걸의 덫,2018-04-10,100,0.00 ,1,1.00%,"1,000","1,000",1
81,가슴큰누나들-무삭제,2018-07-20,95,0.00 ,1,1.00%,"5,000","5,000",1
81,가정교사:만져주기,2018-08-27,94,0.00 ,1,1.00%,"6,000","6,000",1
81,가정교사의 비밀수업,2018-01-03,150,0.00 ,1,0.60%,"6,000","6,000",1
81,가정부의 맛,2018-07-02,150,0.00 ,1,0.60%,"6,000","6,000",1
81,감금,2018-05-17,59,0.00 ,1,1.60%,"2,000","2,000",1
81,감금당해 범해지는 청순미인,2018-06-18,150,0.00 ,1,0.60%,"6,000","6,000",1
81,강제로 당하는 새엄마,2018-01-25,150,0.00 ,1,0.60%,"6,000","6,000",1
81,개인교수 : 여친 만족 시키기,2018-08-14,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거근이 좋아,2018-03-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거대 불개미의 습격,2018-02-22,95,0.00 ,1,1.00%,"5,000","5,000",1
81,거래처 여직원,2018-02-21,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거유 관능소설작가,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거유 마사지사가 듬뿍,2018-03-15,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거유 며느리의 손님,2018-08-23,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거유 여사원 사냥,2018-06-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,거유 출판사 여직원,2018-08-09,150,0.00 ,1,0.60%,"6,000","6,000",1
81,건마의 신: 어린 아내의 알바,2018-02-28,95,0.00 ,1,1.00%,"5,000","5,000",1
81,걸스 나잇,2018-03-09,59,0.00 ,1,1.60%,"2,000","2,000",1
81,결혼 상담사가 맘에 들어,2018-03-08,150,0.00 ,1,0.60%,"6,000","6,000",1
81,고백! 세명의 풍속녀,2018-01-04,150,0.00 ,1,0.60%,"6,000","6,000",1
81,관계,2018-07-26,150,0.00 ,1,0.60%,"6,000","6,000",1
81,관음증:옆집여자,2018-03-28,150,0.00 ,1,0.60%,"6,000","6,000",1
81,교환섹스 : 동생의 여자,2018-02-06,150,0.00 ,1,0.60%,"6,000","6,000",1
81,귀파주는 밀실가게,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,그것: 광대의 저주,2018-04-18,143,0.00 ,1,0.60%,"3,000","3,000",1
81,그녀의 색맛: 감독판,2018-04-24,59,0.00 ,1,1.60%,"2,000","2,000",1
81,그녀의 색맛: 무삭제판,2018-08-23,59,0.00 ,1,1.60%,"1,000","1,000",1
81,그녀의 속사정,2018-02-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,그녀의 정사 무삭제 감독판,2018-05-22,103,0.00 ,1,0.90%,"1,000","1,000",1
81,그룹섹스: 미모의 여직원,2018-01-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,극강 성감 마사지의 쾌감,2018-03-28,150,0.00 ,1,0.60%,"6,000","6,000",1
81,근친의 사랑3:양아버지,2018-01-26,150,0.00 ,1,0.60%,"6,000","6,000",1
81,금지된 장난: 시아주버니,2018-03-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,기묘한 이야기들,2018-07-30,143,0.00 ,1,0.60%,"1,000","1,000",1
81,기묘한 이야기들2,2018-07-30,143,0.00 ,1,0.60%,"1,000","1,000",1
81,길들어져버린 유부녀,2018-05-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,꽃꽂이 수업,2018-05-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,끝내주는 미망인,2018-02-08,150,0.00 ,1,0.60%,"6,000","6,000",1
81,나쁜 섹스:겁탈 당한 아내,2018-05-28,150,0.00 ,1,0.60%,"6,000","6,000",1
81,나쁜 섹스:신입 보험영업,2018-02-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,나쁜 섹스:하고 싶어요,2018-06-20,150,0.00 ,1,0.60%,"6,000","6,000",1
81,나쁜 아내:편의점 섹스,2018-06-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,나쁜남자-사모님의 엉덩이,2018-07-03,150,0.00 ,1,0.60%,"6,000","6,000",1
81,날씨 아나운서의 정사,2018-01-11,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남친이 섹스로봇이면,2018-07-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 몰래 날마다 신음하는 거유비서,2018-03-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 몰래:마사지에 탐닉하는 아내,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 앞에서 당하는 아내2,2018-04-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 친구와의 불륜,2018-02-21,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 후배에게 당하는 가슴 큰 아내,2018-06-18,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편 후배와의 비밀 정사,2018-04-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편몰래이웃남자와,2018-03-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편보다 젊은 남자,2018-01-18,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편에게 비밀인 사채빚,2018-08-16,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편이 보는 앞에서 남편 부하와 24시간,2018-05-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,남편회사 사장에게 강제로 당하는 아내,2018-06-18,150,0.00 ,1,0.60%,"6,000","6,000",1
81,낯선 남자:젖어버렸어요,2018-07-25,95,0.00 ,1,1.00%,"6,000","6,000",1
81,내 아내의 언니 2 무삭제,2018-04-17,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내 아내의 여자,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내 아내의 초대남들: 네토라레_무삭제판,2018-04-20,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내 아내의 친구,2018-04-03,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내 아내의 친구-무삭제판,2018-02-14,59,0.00 ,1,1.60%,"2,000","2,000",1
81,내 엄마의 친구(무삭제),2018-07-03,110,0.00 ,1,0.90%,"5,000","5,000",1
81,내 엄마의 친구: 완숙한 육체를 탐하다,2018-03-06,109,0.00 ,1,0.90%,"5,000","5,000",1
81,내 엄마의 친구: 완숙한 육체를 탐하다-무삭제판,2018-04-17,109,0.00 ,1,0.90%,"5,000","5,000",1
81,내 여자가 된 형수,2018-02-01,59,0.00 ,1,1.60%,"2,000","2,000",1
81,내 이웃의 아내 3,2018-01-31,110,0.00 ,1,0.90%,"5,000","5,000",1
81,내 이웃의 아내 3 (무삭제),2018-03-26,109,0.00 ,1,0.90%,"5,000","5,000",1
81,내 친구 엄마 무삭제,2018-06-19,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내 친구의 아내 3 (무삭제),2018-03-06,110,0.00 ,1,0.90%,"5,000","5,000",1
81,내 친구의 엄마들,2018-08-10,110,0.00 ,1,0.90%,"5,000","5,000",1
81,내 학생의 엄마 2 무삭제,2018-02-23,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내남자의 모든것,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,내딸 : 아찔한 동거,2018-03-08,59,0.00 ,1,1.60%,"2,000","2,000",1
81,내친구아내,2018-04-13,95,0.00 ,1,1.00%,"5,000","5,000",1
81,내친구아내-무삭제,2018-05-22,95,0.00 ,1,1.00%,"5,000","5,000",1
81,내형의여자친구,2018-04-20,95,0.00 ,1,1.00%,"5,000","5,000",1
81,내형의여자친구-무삭제,2018-05-25,95,0.00 ,1,1.00%,"5,000","5,000",1
81,너무 밝히는 사촌누나들,2018-08-10,150,0.00 ,1,0.60%,"5,000","5,000",1
81,네일샵의 미인 여주인,2018-08-09,150,0.00 ,1,0.60%,"6,000","6,000",1
81,노브라 요가마사지,2018-07-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,노천온천과 게이샤,2018-05-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,누나와 하코네 온천여행,2018-01-04,150,0.00 ,1,0.60%,"6,000","6,000",1
81,누나친구 : 이혼하고 온 날,2018-02-20,150,0.00 ,1,0.60%,"6,000","6,000",1
81,누나친구 : 이혼하고 온 날 무삭제,2018-03-28,150,0.00 ,1,0.60%,"6,000","6,000",1
81,눈앞에서 정사,2018-08-02,150,0.00 ,1,0.60%,"6,000","6,000",1
81,뉴저지 사이코킬러,2018-02-10,143,0.00 ,1,0.60%,"3,000","3,000",1
81,다다미 방과 핑크팬티,2018-07-19,150,0.00 ,1,0.60%,"6,000","6,000",1
81,다다미방의 유부녀,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,다루기 쉬운 육덕 장모,2018-03-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,다시 사랑한 형수님,2018-08-23,150,0.00 ,1,0.60%,"6,000","6,000",1
81,단한번의 불륜-연하남,2018-01-11,150,0.00 ,1,0.60%,"6,000","6,000",1
81,당구장의 육덕녀,2018-02-22,150,0.00 ,1,0.60%,"6,000","6,000",1
81,대낮의 출장 마사지,2018-06-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,대물 부장님:환장하는 여직원들,2018-07-18,95,0.00 ,1,1.00%,"5,000","5,000",1
81,더 하우스 - 인형의 집,2018-07-21,59,0.00 ,1,1.60%,"1,000","1,000",1
81,데드 스토리,2018-04-13,143,0.00 ,1,0.60%,"1,000","1,000",1
81,델 플라야,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,도촬 여대생 하숙집,2018-07-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,도쿄에 사는 맑은 슬림녀,2018-04-03,150,0.00 ,1,0.60%,"6,000","6,000",1
81,동경대 미녀 가정교사,2018-08-02,150,0.00 ,1,0.60%,"6,000","6,000",1
81,동급생:침식되어가는 유부녀,2018-02-22,95,0.00 ,1,1.00%,"5,000","5,000",1
81,동창생의 목적-무삭제판,2018-05-01,198,0.00 ,1,0.50%,"1,000","1,000",1
81,동창회 첫사랑과의 정사,2018-08-02,150,0.00 ,1,0.60%,"6,000","6,000",1
81,동창회:그녀와 하던 날,2018-07-31,150,0.00 ,1,0.60%,"6,000","6,000",1
81,동창회의 목적 3(무삭제),2018-04-27,140,0.00 ,1,0.70%,"5,000","5,000",1
81,두 명의 유부녀와 육덕폭발,2018-03-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,두 부부의 정사,2018-03-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,두 부부의 정사 무삭제,2018-07-23,150,0.00 ,1,0.60%,"6,000","6,000",1
81,둠스데이 2018,2018-06-30,59,0.00 ,1,1.60%,"1,000","1,000",1
81,뒤는 네가 처음이야,2018-05-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,드래곤 기사단,2018-03-31,100,0.00 ,1,1.00%,"3,000","3,000",1
81,디 아이즈,2018-06-15,103,0.00 ,1,0.90%,"1,000","1,000",1
81,디노타샤 어드벤처,2018-03-07,153,0.00 ,1,0.60%,"1,000","1,000",1
81,딜레마,2018-05-25,59,0.00 ,1,1.60%,"2,000","2,000",1
81,딸기 팬티의 불륜,2018-02-22,150,0.00 ,1,0.60%,"6,000","6,000",1
81,딸의 친구 2 - 무삭제판,2018-01-24,143,0.00 ,1,0.60%,"3,000","3,000",1
81,라이즈 오브 더 풋솔져 3,2018-06-27,150,0.00 ,1,0.60%,"6,000","6,000",1
81,라이즈 위 텔,2018-07-20,59,0.00 ,1,1.60%,"2,000","2,000",1
81,레이크피어2: 더 스웜프,2018-01-24,143,0.00 ,1,0.60%,"3,000","3,000",1
81,레전드 워리어,2018-03-28,100,0.00 ,1,1.00%,"1,000","1,000",1
81,레지던트 데블,2018-05-08,143,0.00 ,1,0.60%,"1,000","1,000",1
81,렌델: 어둠의 기사,2018-01-11,95,0.00 ,1,1.00%,"5,000","5,000",1
81,료칸 여인들의 터지는 신음소리,2018-03-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,루나: 소녀의 복수,2018-08-07,59,0.00 ,1,1.60%,"2,000","2,000",1
81,루킹 글라스,2018-06-23,59,0.00 ,1,1.60%,"2,000","2,000",1
81,리:본,2018-07-25,198,0.00 ,1,0.50%,"1,000","1,000",1
81,리턴,2018-06-22,59,0.00 ,1,1.60%,"2,000","2,000",1
81,마사지 받으러 간 와이프,2018-05-18,150,0.00 ,1,0.60%,"6,000","6,000",1
81,마사지를 받는 여직원들,2018-07-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,마사지에 젖은 오르가즘,2018-08-23,150,0.00 ,1,0.60%,"6,000","6,000",1
81,만남사이트에서 깊게 채우는 젊은아내,2018-04-26,150,0.00 ,1,0.60%,"6,000","6,000",1
81,맛있는 섹스 그리고 그 여자-감독판,2018-06-12,143,0.00 ,1,0.60%,"1,000","1,000",1
81,맛있는 섹스 그리고 여친 무삭제 특별판,2018-05-03,103,0.00 ,1,0.90%,"1,000","1,000",1
81,맛있는 유혹,2018-04-03,59,0.00 ,1,1.60%,"2,000","2,000",1
81,맛있는 유혹 무삭제판,2018-05-15,153,0.00 ,1,0.60%,"2,000","2,000",1
81,맨 오브 저스티스,2018-01-10,59,0.00 ,1,1.60%,"5,000","5,000",1
81,맨션 관리인 꼬시기,2018-01-11,150,0.00 ,1,0.60%,"6,000","6,000",1
81,며느리의 유혹,2018-07-19,59,0.00 ,1,1.60%,"2,000","2,000",1
81,명기 사모님:몸으로 떼우기,2018-07-18,94,0.00 ,1,1.00%,"5,000","5,000",1
81,몸좋은 도련님이 좋아,2018-01-04,150,0.00 ,1,0.60%,"6,000","6,000",1
81,무림신공: 벽력화 무삭제판,2018-05-22,103,0.00 ,1,0.90%,"1,000","1,000",1
81,문트랩: 타겟 어스,2018-04-09,198,0.00 ,1,0.50%,"1,000","1,000",1
81,물방울 원피스의 유부녀,2018-07-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,물침대와 순정녀,2018-08-16,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미녀 방문 마사지사,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미래에서 온 육덕여친,2018-07-30,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미망인들:상중 섹스,2018-08-27,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미션 이스탄불2: 웰컴 투 함부르크,2018-07-20,59,0.00 ,1,1.60%,"2,000","2,000",1
81,미용실 : 특별한 서비스 2 무삭제,2018-06-04,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미인 아내의 절대복종,2018-04-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미인 여교사와 실습,2018-03-22,150,0.00 ,1,0.60%,"6,000","6,000",1
81,미인자매의 뒷이야기,2018-02-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밀애 : 사장님의 젊은 아내,2018-02-06,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밀애:어린 새엄마,2018-01-26,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밀크탱크 유부녀,2018-02-15,150,0.00 ,1,0.60%,"6,000","6,000",1
81,바람난 아내들,2018-04-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,바스킨,2018-01-12,95,0.00 ,1,1.00%,"5,000","5,000",1
81,발정난 어린 아내 길들이기,2018-04-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,발정난 여자:버섯 수집,2018-06-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,발칙한 동거 무삭제,2018-03-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,발칙한 여자들:달아오른 옆집 여자와 친구 엄마,2018-03-28,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밝히는 가족,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밝히는 노인들:나이는 관계 없어!,2018-05-17,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밝히는 여주인,2018-06-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,밤의 여제,2018-06-07,150,0.00 ,1,0.60%,"6,000","6,000",1
81,배틀크릭,2018-07-06,59,0.00 ,1,1.60%,"2,000","2,000",1
81,뱅크 잡: 리크루트,2018-07-14,59,0.00 ,1,1.60%,"1,000","1,000",1
81,벗겨먹는 미망인,2018-06-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,변태 섹스:내 아내를 빌려드립니다,2018-06-20,150,0.00 ,1,0.60%,"6,000","6,000",1
81,변태 섹스:벗겨주는 여자들,2018-06-20,150,0.00 ,1,0.60%,"6,000","6,000",1
81,변태 치과의사의 특별한 진료,2018-02-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,보물이 사라졌다,2018-05-23,198,0.00 ,1,0.50%,"3,000","3,000",1
81,보험 설계사의 은밀한 영업,2018-01-25,150,0.00 ,1,0.60%,"6,000","6,000",1
81,복숭아 엉덩이 소녀와 바니걸,2018-07-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,부드러운 여주인:단단한 물건을 원해,2018-07-31,94,0.00 ,1,1.00%,"5,000","5,000",1
81,부부 교환의 날 2017 (무삭제),2018-02-13,141,0.00 ,1,0.70%,"5,000","5,000",1
81,부부교환섹스 2 (무삭제),2018-01-25,141,0.00 ,1,0.70%,"5,000","5,000",1
81,부부교환섹스 3,2018-03-26,110,0.00 ,1,0.90%,"5,000","5,000",1
81,부부교환섹스 3-무삭제판,2018-04-27,141,0.00 ,1,0.70%,"5,000","5,000",1
81,부부교환의 날 2017: 친구의 아내를 탐하다 -무삭제판,2018-01-31,140,0.00 ,1,0.70%,"5,000","5,000",1
81,부부교환의 날: 젊은 사모님을 탐하다,2018-03-26,140,0.00 ,1,0.70%,"5,000","5,000",1
81,부부교환의 날: 젊은 사모님을 탐하다-무삭제판,2018-04-27,110,0.00 ,1,0.90%,"5,000","5,000",1
81,부자와 결혼하게 해주세요,2018-08-16,150,0.00 ,1,0.60%,"6,000","6,000",1
81,불륜 천국의 여인들,2018-07-05,150,0.00 ,1,0.60%,"6,000","6,000",1
81,불륜:음란한 아내들,2018-04-12,150,0.00 ,1,0.60%,"6,000","6,000",1
81,불륜남과 이틀간의 온천여행,2018-05-03,150,0.00 ,1,0.60%,"6,000","6,000",1
81,불륜에 바쁜 내 육체,2018-03-01,150,0.00 ,1,0.60%,"6,000","6,000",1
81,블러드 뱀파이어,2018-06-27,103,0.00 ,1,0.90%,"1,000","1,000",1
81,블러드 스크림,2018-07-04,143,0.00 ,1,0.60%,"1,000","1,000",1
81,비뇨기과 여의사들 무삭제,2018-05-24,150,0.00 ,1,0.60%,"6,000","6,000",1
81,비밀애:길들여진 유부녀들,2018-01-26,150,0.00 ,1,0.60%,"6,000","6,000",1
81,비밀정사 : 작은엄마,2018-01-18,150,0.00 ,1,0.60%,"6,000","6,000",1
